Week,Location,Day,Start Time,End Time
34,FIP 121,Thu,1899-12-30 17:30:00,1899-12-30 21:30:00
35,EME 2111,Wed,1899-12-30 12:30:00,1899-12-30 16:30:00
34,ASC 165,Wed,1899-12-30 8:30:00,1899-12-30 12:30:00
34,SCI 396,Thu,1899-12-30 8:30:00,1899-12-30 12:30:00
36,FIP 138,Mon;Tue;Wed;Thu;Fri,1899-12-30 9:00:00,1899-12-30 16:00:00
20-25; 27-33,LIB L302,Mon;Wed,1899-12-30 14:00:00,1899-12-30 15:30:00
38,ART 203,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
12,ART 215,Tue,1899-12-30 14:00:00,1899-12-30 15:30:00
13,EME 2141,Fri,1899-12-30 11:30:00,1899-12-30 13:30:00
36,ART 204,Wed,1899-12-30 12:30:00,1899-12-30 16:30:00
1,ART 114,Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 8:00:00,1899-12-30 20:00:00
2-Jan,SCI 396,Mon;Tue;Wed;Thu;Fri,1899-12-30 8:00:00,1899-12-30 12:00:00
15-Mar,LIB L304,Fri,1899-12-30 13:30:00,1899-12-30 16:30:00
16,LIB L317,Tue;Fri;Sat,1899-12-30 17:30:00,1899-12-30 21:30:00
16,EME 1202,Fri,1899-12-30 17:30:00,1899-12-30 21:30:00
35,FIP 138,Fri,1899-12-30 13:00:00,1899-12-30 19:00:00
28,ART 103,Fri,1899-12-30 16:30:00,1899-12-30 20:00:00
11,EME 2181,Fri,1899-12-30 14:00:00,1899-12-30 15:30:00
20,ART 208,Thu,1899-12-30 15:30:00,1899-12-30 17:00:00
34-36,ART 110,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
44,SCI 396,Tue;Wed,1899-12-30 8:30:00,1899-12-30 11:00:00
15-Jul,LIB L306,Fri,1899-12-30 17:00:00,1899-12-30 22:00:00
36,ART 382,Mon;Tue;Wed,1899-12-30 14:00:00,1899-12-30 17:00:00
15,EME 2202,Tue,1899-12-30 13:30:00,1899-12-30 16:00:00
8,ART 204,Wed,1899-12-30 15:30:00,1899-12-30 17:30:00
15-Mar,EME 1202,Mon;Wed;Fri,1899-12-30 10:30:00,1899-12-30 11:30:00
38,FIP 138,Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
6,ART 108,Mon,1899-12-30 9:30:00,1899-12-30 10:30:00
4; 6; 8; 10; 12; 14,EME 2205,Wed,1899-12-30 19:30:00,1899-12-30 21:30:00
1,ART 103,Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
12,ART 203,Mon,1899-12-30 14:00:00,1899-12-30 16:00:00
35,ART 215,Thu,1899-12-30 10:30:00,1899-12-30 14:30:00
36,ART 208,Tue,1899-12-30 17:30:00,1899-12-30 21:30:00
28,ART 112,Fri,1899-12-30 16:30:00,1899-12-30 20:00:00
26,FIP 140,Wed,1899-12-30 7:00:00,1899-12-30 16:30:00
15-Mar,ART 365,Wed,1899-12-30 18:00:00,1899-12-30 19:30:00
20-25; 27-33,ART 206,Wed;Fri,1899-12-30 8:00:00,1899-12-30 9:30:00
17,ART 374,Mon;Sun,1899-12-30 9:00:00,1899-12-30 17:00:00
17,ART 374,Wed,1899-12-30 9:00:00,1899-12-30 14:00:00
51,EME 1151,Tue;Wed;Thu;Fri;Sat,1899-12-30 8:00:00,1899-12-30 12:00:00
20-25; 27-33,FIP 139,Tue;Thu,1899-12-30 14:00:00,1899-12-30 15:30:00
20-25; 27-33,ART 218,Tue;Thu,1899-12-30 9:30:00,1899-12-30 11:00:00
21-33,ART 102,Wed;Fri,1899-12-30 10:00:00,1899-12-30 11:30:00
14,ART 376,Fri,1899-12-30 14:00:00,1899-12-30 16:00:00
1,ART 214,Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
29-33,EME 1202,Mon;Fri,1899-12-30 17:30:00,1899-12-30 19:30:00
36,SCI 396,Mon,1899-12-30 17:30:00,1899-12-30 21:30:00
47-52,ART 106,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
20-25; 27-33,ART 108,Mon;Wed;Fri,1899-12-30 8:30:00,1899-12-30 9:30:00
20-25; 27-33,SCI 337,Tue;Thu,1899-12-30 11:00:00,1899-12-30 12:30:00
27,ART 104,Fri,1899-12-30 9:30:00,1899-12-30 11:00:00
24,EME 1151,Fri,1899-12-30 11:30:00,1899-12-30 13:00:00
20-25; 27-33,ART 365,Tue;Thu,1899-12-30 12:30:00,1899-12-30 14:00:00
31,ART 382,Fri,1899-12-30 9:30:00,1899-12-30 11:00:00
15-Mar,FIP 204,Tue;Thu,1899-12-30 14:00:00,1899-12-30 15:30:00
5,FIP 124,Fri,1899-12-30 15:30:00,1899-12-30 17:00:00
20-25; 27-33,SCI 236,Mon,1899-12-30 14:30:00,1899-12-30 15:30:00
34-36,EME 2181,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
20-25; 27-33,LIB L305,Tue;Thu,1899-12-30 12:30:00,1899-12-30 14:00:00
15-Mar,ART 106,Tue;Thu,1899-12-30 12:30:00,1899-12-30 14:00:00
32,ART 108,Wed,1899-12-30 10:30:00,1899-12-30 12:30:00
11,FIP 239,Thu,1899-12-30 15:30:00,1899-12-30 17:30:00
2,ART 386,Mon,1899-12-30 7:00:00,1899-12-30 22:00:00
10,EME 2141,Fri,1899-12-30 15:30:00,1899-12-30 22:00:00
12,ART 102,Wed,1899-12-30 16:30:00,1899-12-30 19:30:00
2,ART 103,Mon,1899-12-30 7:00:00,1899-12-30 22:00:00
29,LIB L306,Thu,1899-12-30 11:00:00,1899-12-30 13:00:00
1,ART 386,Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
16,ART 104,Mon;Tue;Wed;Thu;Fri;Sat,1899-12-30 15:00:00,1899-12-30 21:00:00
20-25; 27-33,ART 210,Mon;Wed,1899-12-30 12:30:00,1899-12-30 14:00:00
15-Mar,LIB L312,Tue;Thu,1899-12-30 11:00:00,1899-12-30 12:30:00
20-25; 27-33,ART 114,Mon;Wed;Fri,1899-12-30 10:30:00,1899-12-30 11:30:00
29,ART 208,Mon,1899-12-30 17:00:00,1899-12-30 20:00:00
32,SCI 337,Tue,1899-12-30 13:00:00,1899-12-30 15:30:00
15-Mar,ART 386,Mon,1899-12-30 12:30:00,1899-12-30 13:30:00
42,ART 114,Mon;Tue;Wed;Thu;Fri,1899-12-30 7:00:00,1899-12-30 22:00:00
27,FIP 204,Wed,1899-12-30 20:00:00,1899-12-30 22:00:00
20-25; 27-33,FIP 124,Mon;Wed;Fri,1899-12-30 9:30:00,1899-12-30 10:30:00
21-33,FIP 239,Fri,1899-12-30 14:00:00,1899-12-30 15:30:00
34,FIP 129,Wed,1899-12-30 8:30:00,1899-12-30 12:30:00
28,ART 203,Fri,1899-12-30 16:00:00,1899-12-30 17:30:00
15-Mar,FIP 133,Mon;Wed;Fri,1899-12-30 10:30:00,1899-12-30 11:30:00
34-36,ART 219,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
31,FIP 139,Thu,1899-12-30 11:00:00,1899-12-30 14:00:00
16,LIB L302,Fri,1899-12-30 8:00:00,1899-12-30 18:00:00
26,SCI 333,Wed,1899-12-30 7:00:00,1899-12-30 16:30:00
15-Mar,SCI 337,Tue;Thu,1899-12-30 12:30:00,1899-12-30 14:00:00
16,EME 2202,Tue,1899-12-30 9:00:00,1899-12-30 10:00:00
15-Mar,ART 102,Mon,1899-12-30 14:00:00,1899-12-30 15:00:00
20-25; 27-33,EME 0050,Mon;Wed;Fri,1899-12-30 9:30:00,1899-12-30 10:30:00
12,ART 203,Fri,1899-12-30 8:30:00,1899-12-30 16:30:00
1,ART 374,Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
25,ART 365,Mon,1899-12-30 17:00:00,1899-12-30 21:30:00
25,ART 108,Tue,1899-12-30 18:30:00,1899-12-30 21:00:00
27,ART 208,Tue,1899-12-30 15:30:00,1899-12-30 21:30:00
16,ART 102,Fri,1899-12-30 12:30:00,1899-12-30 14:30:00
15-Mar,EME 1121,Wed;Fri,1899-12-30 12:30:00,1899-12-30 14:00:00
26,ART 206,Wed,1899-12-30 10:00:00,1899-12-30 14:00:00
15-Mar,FIP 124,Wed,1899-12-30 11:30:00,1899-12-30 12:30:00
29,FIP 140,Wed,1899-12-30 14:00:00,1899-12-30 17:00:00
34,ASC 130,Thu,1899-12-30 12:30:00,1899-12-30 16:30:00
17,SCI 247,Mon;Wed,1899-12-30 8:30:00,1899-12-30 12:30:00
1,ART 110,Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
16,FIP 133,Fri,1899-12-30 12:00:00,1899-12-30 17:00:00
6,ART 382,Fri,1899-12-30 17:00:00,1899-12-30 19:00:00
20-25; 27-33,EME 2205,Tue,1899-12-30 11:00:00,1899-12-30 12:00:00
34,ASC 140,Wed,1899-12-30 12:30:00,1899-12-30 16:30:00
20-25; 27-33,LIB 303,Fri,1899-12-30 13:30:00,1899-12-30 14:30:00
29,ART 103,Fri,1899-12-30 16:30:00,1899-12-30 20:00:00
16,ART 281,Mon;Tue;Wed;Thu;Fri;Sat,1899-12-30 15:00:00,1899-12-30 21:00:00
20-25; 27-33,FIP 140,Fri,1899-12-30 9:30:00,1899-12-30 10:30:00
38,ART 386,Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
20-25; 27-33,LIB L317,Tue;Thu,1899-12-30 15:30:00,1899-12-30 17:00:00
1,ART 386,Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
34,SCI 396,Tue,1899-12-30 17:30:00,1899-12-30 21:30:00
15-Mar,ART 214,Tue;Thu,1899-12-30 17:30:00,1899-12-30 19:00:00
9,FIP 124,Thu,1899-12-30 17:30:00,1899-12-30 19:30:00
1,ASC 140,Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 8:00:00,1899-12-30 20:00:00
20-25; 27-33,ART 210,Mon;Wed;Fri,1899-12-30 10:30:00,1899-12-30 11:30:00
20-25; 27-33,FIP 121,Tue;Thu,1899-12-30 12:30:00,1899-12-30 14:00:00
36,FIP 121,Mon,1899-12-30 8:30:00,1899-12-30 12:30:00
34-36,ART 218,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
11,ART 102,Mon,1899-12-30 9:30:00,1899-12-30 11:30:00
34,EME 1101,Wed,1899-12-30 8:30:00,1899-12-30 12:30:00
34-36,ART 110,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
28,ART 208,Fri,1899-12-30 16:30:00,1899-12-30 20:00:00
1,ART 386,Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
34,ASC 165,Wed,1899-12-30 8:30:00,1899-12-30 12:30:00
31,FIP 124,Wed,1899-12-30 11:00:00,1899-12-30 12:30:00
20-25; 27-33,SCI 126,Thu,1899-12-30 14:30:00,1899-12-30 15:30:00
15-Mar,SCI 337,Mon;Wed,1899-12-30 17:00:00,1899-12-30 18:30:00
20-25; 27-33,LIB L312,Tue;Thu,1899-12-30 9:30:00,1899-12-30 11:00:00
30,FIP 121,Tue,1899-12-30 17:30:00,1899-12-30 20:30:00
17,ART 281,Mon;Tue;Wed;Thu;Fri;Sat,1899-12-30 7:00:00,1899-12-30 14:00:00
39-44,ART 218,Mon;Thu,1899-12-30 8:30:00,1899-12-30 12:00:00
20-25; 27-33,FIP 239,Mon;Wed,1899-12-30 15:30:00,1899-12-30 17:00:00
15,LIB L302,Fri,1899-12-30 13:00:00,1899-12-30 14:00:00
11,FIP 133,Wed,1899-12-30 19:30:00,1899-12-30 22:00:00
1,ART 219,Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
34-36,ART 219,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
18,SCI 396,Mon,1899-12-30 12:30:00,1899-12-30 17:30:00
35,ART 214,Fri,1899-12-30 17:30:00,1899-12-30 21:30:00
39,ART 281,Wed,1899-12-30 8:30:00,1899-12-30 13:30:00
35,ART 374,Fri,1899-12-30 8:30:00,1899-12-30 12:30:00
41,ART 374,Fri,1899-12-30 9:00:00,1899-12-30 13:00:00
35,EME 2111,Tue,1899-12-30 8:30:00,1899-12-30 12:30:00
34,ART 114,Wed,1899-12-30 8:30:00,1899-12-30 12:30:00
34-36,ART 108,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
27,ART 103,Mon,1899-12-30 18:30:00,1899-12-30 20:00:00
34-36,ART 106,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
17,ART 202,Mon;Tue;Thu,1899-12-30 9:00:00,1899-12-30 12:00:00
11,ART 112,Wed,1899-12-30 8:00:00,1899-12-30 11:00:00
15-Mar,EME 2202,Tue,1899-12-30 11:30:00,1899-12-30 13:30:00
39-44,SCI 247,Tue;Wed;Fri,1899-12-30 12:00:00,1899-12-30 14:30:00
34-36,ART 106,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
38,FIP 138,Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
20-25; 27-33,FIP 204,Mon,1899-12-30 17:00:00,1899-12-30 20:00:00
34,SCI 396,Wed,1899-12-30 8:30:00,1899-12-30 12:30:00
8,FIP 239,Thu,1899-12-30 12:30:00,1899-12-30 16:30:00
25,FIP 124,Tue,1899-12-30 7:30:00,1899-12-30 9:30:00
35,ART 114,Thu,1899-12-30 8:30:00,1899-12-30 12:30:00
9,ASC 165,Tue;Wed;Thu;Fri,1899-12-30 8:00:00,1899-12-30 9:00:00
29,FIP 138,Wed,1899-12-30 18:30:00,1899-12-30 19:30:00
15-Mar,FIP 204,Mon;Wed;Fri,1899-12-30 11:30:00,1899-12-30 12:30:00
16,LIB L304,Wed;Thu;Fri;Sat;Sun,1899-12-30 17:00:00,1899-12-30 19:00:00
35,SCI 396,Thu,1899-12-30 8:30:00,1899-12-30 12:30:00
36,FIP 121,Wed,1899-12-30 8:30:00,1899-12-30 12:30:00
38,SCI 337,Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
33,EME 1121,Fri,1899-12-30 8:00:00,1899-12-30 17:00:00
20-25; 27-33,ART 218,Mon;Wed;Fri,1899-12-30 13:30:00,1899-12-30 14:30:00
15-Mar,LIB L317,Mon;Wed;Fri,1899-12-30 11:30:00,1899-12-30 12:30:00
20-25; 27-33,SCI 236,Wed;Fri,1899-12-30 12:30:00,1899-12-30 14:00:00
34,EME 0050,Wed,1899-12-30 17:30:00,1899-12-30 21:30:00
20-25; 27-33,ART 386,Mon;Wed;Fri,1899-12-30 8:30:00,1899-12-30 9:30:00
10,FIP 239,Tue,1899-12-30 19:00:00,1899-12-30 21:00:00
26,FIP 133,Wed,1899-12-30 7:00:00,1899-12-30 16:30:00
15-Mar,EME 2141,Mon;Wed,1899-12-30 8:00:00,1899-12-30 9:30:00
34-36,ART 202,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
20-25; 27-33,SCI 337,Tue;Thu,1899-12-30 15:30:00,1899-12-30 17:00:00
2,FIP 129,Thu,1899-12-30 8:30:00,1899-12-30 12:30:00
20-25; 27-33,ASC 140,Tue;Thu,1899-12-30 8:00:00,1899-12-30 9:30:00
15-Mar,ART 103,Tue;Thu,1899-12-30 9:30:00,1899-12-30 11:00:00
5; 7; 9-13; 15,LIB L306,Mon,1899-12-30 14:00:00,1899-12-30 16:00:00
34-36,ART 110,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
16-17,ART 110,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
16,ART 104,Mon;Tue;Wed;Thu;Fri;Sat,1899-12-30 13:00:00,1899-12-30 15:00:00
16-17,SCI 396,Tue,1899-12-30 14:00:00,1899-12-30 15:30:00
15-May,ART 206,Tue,1899-12-30 16:30:00,1899-12-30 18:00:00
35,ASC 165,Fri,1899-12-30 12:30:00,1899-12-30 16:30:00
6,EME 2141,Fri,1899-12-30 17:00:00,1899-12-30 22:00:00
15-Mar,SCI 126,Mon,1899-12-30 14:30:00,1899-12-30 15:30:00
35,EME 0050,Thu,1899-12-30 9:00:00,1899-12-30 11:30:00
20-25; 27-33,EME 1101,Wed,1899-12-30 8:30:00,1899-12-30 10:00:00
45-46,ART 218,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
37-50,LIB L306,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
13,ART 376,Tue,1899-12-30 15:30:00,1899-12-30 17:00:00
20-25; 27-33,FIP 140,Tue,1899-12-30 8:00:00,1899-12-30 9:30:00
30,LIB 303,Thu,1899-12-30 8:00:00,1899-12-30 11:00:00
15-Mar,EME 2111,Mon;Wed;Fri,1899-12-30 9:30:00,1899-12-30 10:30:00
2,ART 219,Mon,1899-12-30 7:00:00,1899-12-30 22:00:00
30,EME 1202,Tue,1899-12-30 12:30:00,1899-12-30 14:30:00
14,SCI 236,Mon,1899-12-30 15:30:00,1899-12-30 18:00:00
36,ASC 140,Mon,1899-12-30 12:30:00,1899-12-30 16:30:00
20,ART 210,Thu,1899-12-30 15:30:00,1899-12-30 17:00:00
15,ART 112,Fri,1899-12-30 9:30:00,1899-12-30 15:30:00
9,ART 218,Mon,1899-12-30 12:00:00,1899-12-30 14:00:00
4,ASC 140,Mon;Tue;Wed;Thu,1899-12-30 18:00:00,1899-12-30 20:00:00
25,FIP 139,Thu,1899-12-30 11:00:00,1899-12-30 14:00:00
34,ASC 140,Thu,1899-12-30 17:30:00,1899-12-30 21:30:00
11,LIB 303,Thu,1899-12-30 15:00:00,1899-12-30 16:00:00
39-44,ART 214,Tue;Wed;Fri,1899-12-30 14:30:00,1899-12-30 17:00:00
15-May,ART 204,Thu,1899-12-30 16:00:00,1899-12-30 17:30:00
23,EME 0050,Wed,1899-12-30 18:30:00,1899-12-30 20:00:00
15-Mar,SCI 337,Mon;Wed,1899-12-30 17:00:00,1899-12-30 18:30:00
31,ART 112,Mon,1899-12-30 17:00:00,1899-12-30 19:00:00
20,ART 218,Wed,1899-12-30 10:00:00,1899-12-30 12:00:00
15-Mar,EME 1101,Wed,1899-12-30 15:30:00,1899-12-30 17:00:00
15-Mar,ART 366,Tue;Thu,1899-12-30 15:30:00,1899-12-30 17:00:00
15-Mar,ART 106,Tue;Thu,1899-12-30 15:30:00,1899-12-30 17:00:00
10,ART 106,Fri,1899-12-30 12:30:00,1899-12-30 14:00:00
9,FIP 139,Mon,1899-12-30 18:00:00,1899-12-30 21:00:00
27,ART 382,Thu,1899-12-30 18:00:00,1899-12-30 21:00:00
34-36,EME 1153,Mon;Tue;Wed;Thu;Fri,1899-12-30 7:00:00,1899-12-30 22:00:00
34-36,ART 219,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
37,ART 112,Mon;Tue;Wed;Thu;Fri,1899-12-30 8:30:00,1899-12-30 16:00:00
20-25; 27-33,ART 218,Tue;Thu,1899-12-30 11:00:00,1899-12-30 12:30:00
26,EME 2111,Fri,1899-12-30 7:00:00,1899-12-30 16:00:00
15-Mar,SCI 396,Thu,1899-12-30 14:00:00,1899-12-30 15:00:00
35,EME 0050,Fri,1899-12-30 12:30:00,1899-12-30 16:30:00
20-25; 27-33,ART 366,Tue;Thu,1899-12-30 14:00:00,1899-12-30 15:30:00
6,LIB L317,Thu,1899-12-30 11:30:00,1899-12-30 12:30:00
35,EME 0050,Tue,1899-12-30 8:30:00,1899-12-30 12:30:00
34-36,ART 102,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
15-Mar,ASC 165,Mon,1899-12-30 17:00:00,1899-12-30 20:00:00
34,ART 382,Thu,1899-12-30 8:30:00,1899-12-30 12:30:00
15,ART 102,Fri,1899-12-30 8:00:00,1899-12-30 9:30:00
15-Mar,ASC 140,Tue;Thu,1899-12-30 11:00:00,1899-12-30 12:30:00
20-25; 27-33,FIP 124,Mon;Wed,1899-12-30 12:30:00,1899-12-30 14:00:00
1,ART 365,Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
15-Mar,ART 218,Wed;Fri,1899-12-30 8:00:00,1899-12-30 9:30:00
11,EME 1153,Fri,1899-12-30 13:00:00,1899-12-30 14:00:00
1,EME 0050,Mon;Tue;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
15-Mar,SCI 236,Mon;Wed;Fri,1899-12-30 11:30:00,1899-12-30 12:30:00
35,ASC 140,Fri,1899-12-30 8:30:00,1899-12-30 12:30:00
15-Mar,ART 374,Mon;Wed,1899-12-30 17:00:00,1899-12-30 18:30:00
27,ART 108,Tue,1899-12-30 18:00:00,1899-12-30 21:00:00
15-Mar,ART 219,Fri,1899-12-30 11:30:00,1899-12-30 14:30:00
1,ART 208,Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
21-33,ART 210,Tue,1899-12-30 15:30:00,1899-12-30 17:00:00
25,FIP 138,Mon,1899-12-30 17:00:00,1899-12-30 21:30:00
29,ART 103,Fri,1899-12-30 16:30:00,1899-12-30 20:00:00
51-52,LIB L306,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
29,ART 219,Wed,1899-12-30 15:30:00,1899-12-30 17:30:00
17,ART 204,Tue,1899-12-30 12:30:00,1899-12-30 22:00:00
35,EME 0050,Fri,1899-12-30 17:30:00,1899-12-30 21:30:00
34,ART 366,Mon,1899-12-30 17:30:00,1899-12-30 21:30:00
26,ART 104,Wed,1899-12-30 10:00:00,1899-12-30 11:30:00
15-Mar,ART 208,Tue,1899-12-30 8:30:00,1899-12-30 11:30:00
20-25; 27-33,ASC 165,Tue,1899-12-30 18:00:00,1899-12-30 19:00:00
18,ART 382,Mon,1899-12-30 16:30:00,1899-12-30 21:00:00
34,FIP 140,Wed,1899-12-30 8:30:00,1899-12-30 12:30:00
36,SCI 247,Fri,1899-12-30 8:30:00,1899-12-30 12:30:00
20-25; 27-33,EME 0050,Tue;Thu,1899-12-30 11:00:00,1899-12-30 12:30:00
43,EME 1202,Mon;Tue;Wed;Thu,1899-12-30 8:00:00,1899-12-30 16:30:00
16,FIP 140,Mon;Tue;Wed;Thu;Fri;Sat,1899-12-30 15:00:00,1899-12-30 21:00:00
16,ART 102,Mon;Tue;Wed;Thu;Fri;Sat,1899-12-30 15:00:00,1899-12-30 21:00:00
5,ART 376,Mon,1899-12-30 17:30:00,1899-12-30 19:00:00
8,ART 210,Wed,1899-12-30 9:30:00,1899-12-30 11:30:00
15-May,EME 1153,Mon,1899-12-30 11:00:00,1899-12-30 12:30:00
20-25; 27-33,ASC 165,Mon,1899-12-30 17:30:00,1899-12-30 18:30:00
15-Mar,ART 202,Mon;Wed;Fri,1899-12-30 12:30:00,1899-12-30 13:30:00
2,FIP 204,Tue;Wed;Thu;Sat;Sun,1899-12-30 8:00:00,1899-12-30 20:00:00
1,ART 376,Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
5-7; 9-15,ART 114,Mon,1899-12-30 18:30:00,1899-12-30 21:30:00
15-Jun,FIP 138,Fri,1899-12-30 17:00:00,1899-12-30 20:00:00
15-Mar,SCI 234,Tue,1899-12-30 8:30:00,1899-12-30 9:30:00
20-25; 27-33,SCI 333,Tue;Thu,1899-12-30 14:00:00,1899-12-30 15:30:00
34-36,ART 112,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
38,SCI 234,Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
20-25; 27-33,ART 102,Thu,1899-12-30 14:00:00,1899-12-30 17:00:00
15-Mar,ART 102,Wed,1899-12-30 10:30:00,1899-12-30 11:30:00
20-25; 27-33,EME 2141,Tue;Thu,1899-12-30 9:30:00,1899-12-30 11:00:00
26,EME 1151,Wed,1899-12-30 7:00:00,1899-12-30 16:30:00
10,ART 102,Fri,1899-12-30 13:30:00,1899-12-30 22:00:00
48,EME 2202,Mon;Tue;Wed;Thu;Fri,1899-12-30 9:00:00,1899-12-30 16:00:00
2,EME 1101,Mon,1899-12-30 15:00:00,1899-12-30 16:00:00
15-Mar,ART 219,Mon;Wed,1899-12-30 12:30:00,1899-12-30 14:00:00
15-Mar,ART 366,Mon;Wed;Fri,1899-12-30 10:30:00,1899-12-30 11:30:00
34,ASC 130,Tue,1899-12-30 8:30:00,1899-12-30 12:30:00
17,FIP 140,Mon,1899-12-30 13:00:00,1899-12-30 17:30:00
11,ART 382,Tue,1899-12-30 11:00:00,1899-12-30 12:30:00
20-22,EME 2202,Mon;Wed;Thu;Fri,1899-12-30 13:30:00,1899-12-30 16:30:00
27,ART 204,Thu,1899-12-30 16:30:00,1899-12-30 20:00:00
34-36,ART 106,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
11,SCI 236,Thu,1899-12-30 10:00:00,1899-12-30 11:00:00
36,FIP 129,Mon,1899-12-30 8:30:00,1899-12-30 12:30:00
2,ASC 140,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 8:00:00,1899-12-30 20:00:00
1,ART 218,Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
20-25; 27-33,FIP 204,Tue;Thu,1899-12-30 14:00:00,1899-12-30 15:30:00
25,EME 1153,Thu,1899-12-30 18:00:00,1899-12-30 19:00:00
34,FIP 140,Thu,1899-12-30 12:30:00,1899-12-30 16:30:00
38,EME 1202,Mon;Tue;Wed;Thu;Fri,1899-12-30 8:30:00,1899-12-30 16:00:00
36,ART 208,Tue,1899-12-30 17:30:00,1899-12-30 21:30:00
3,FIP 140,Wed;Thu;Sun,1899-12-30 18:30:00,1899-12-30 22:00:00
24,ART 203,Fri,1899-12-30 13:00:00,1899-12-30 13:30:00
20,SCI 247,Wed,1899-12-30 10:00:00,1899-12-30 12:00:00
1,ART 281,Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
13,ART 219,Fri,1899-12-30 8:30:00,1899-12-30 11:00:00
15-Mar,FIP 138,Tue;Thu,1899-12-30 15:30:00,1899-12-30 17:00:00
34-36,ART 110,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
18,ASC 140,Tue,1899-12-30 8:30:00,1899-12-30 16:30:00
20-25; 27-33,EME 1121,Wed,1899-12-30 17:30:00,1899-12-30 20:30:00
27,EME 1202,Wed,1899-12-30 8:30:00,1899-12-30 10:00:00
15-Mar,EME 1151,Fri,1899-12-30 10:30:00,1899-12-30 12:30:00
34-36,ART 110,Mon;Tue;Wed;Thu;Fri;Sat;Sun,1899-12-30 7:00:00,1899-12-30 22:00:00
17,ART 214,Fri,1899-12-30 16:30:00,1899-12-30 21:00:00
17,ART 365,Wed,1899-12-30 12:30:00,1899-12-30 17:00:00
